post_id,user_id,post_text,post_date,sentiment_score,platform,user_name,location,date_joined
2892,17,Had a great day with family!,2025-01-31 02:05:00,0.8,Twitter,Anonymous_user,Chennai,2024-11-20
2893,11,Looking forward to the weekend.,2025-05-05 14:18:00,-0.3,Facebook,Anonymous_user,Mumbai,2024-08-25
2894,14,Looking forward to the next trip!,2025-06-25 09:28:00,0.4,Twitter,Suresh,Unknown,2024-10-05
2895,33,Feeling overwhelmed with work.,2025-08-22 17:05:00,0.2,Twitter,Anonymous_user,Delhi,2025-05-15
2896,29,Feeling bored today.,2024-11-29 01:58:00,0.0,Instagram,Karthik,Unknown,2025-04-05
2897,14,Looking forward to the weekend.,2025-03-08 10:53:00,0.8,Facebook,Suresh,Unknown,2024-10-05
2898,36,The commute was exhausting today.,2025-03-26 03:55:00,-0.6,Diff_source,Anonymous_user,Bangalore,2025-06-15
2899,21,Feeling stressed about work.,2025-03-29 23:13:00,0.3,Facebook,Neha,Unknown,2025-01-15
2900,31,Excited for the next adventure!,2025-12-28 23:25:00,-0.3,Instagram,Anonymous_user,Bangalore,2025-04-25
2901,47,Excited about the new event!,2025-04-05 16:30:00,0.5,Instagram,Naina,Unknown,2025-10-05
2902,3,Had an awesome workout!,2025-02-05 22:29:00,0.6,Diff_source,Rahul,Unknown,2024-03-10
2903,37,Feeling overwhelmed with work.,2025-09-30 16:47:00,0.4,Facebook,Anonymous_user,Hyderabad,2025-06-25
2904,17,Had an awesome workout!,2025-04-01 04:43:00,-0.9,Instagram,Anonymous_user,Chennai,2024-11-20
2905,38,Enjoyed a relaxing evening.,2024-08-04 13:14:00,0.7,Instagram,Anonymous_user,Delhi,2025-07-05
2906,21,Enjoyed a nice day by the beach.,2024-10-30 11:04:00,0.0,Facebook,Neha,Unknown,2025-01-15
2907,22,Looking forward to the weekend.,2025-05-11 05:36:00,0.8,Instagram,Vikram,Unknown,2025-01-25
2908,47,Enjoyed a nice day by the beach.,2025-09-06 23:55:00,-0.8,Diff_source,Naina,Unknown,2025-10-05
2909,18,"Had an okay day, nothing special.",2025-12-24 08:10:00,0.6,Twitter,Sanjay,Delhi,2024-12-05
2910,36,Feeling bored today.,2025-07-21 02:35:00,-0.7,Twitter,Anonymous_user,Bangalore,2025-06-15
2911,17,Excited about the new event!,2025-01-21 21:15:00,-0.9,Facebook,Anonymous_user,Chennai,2024-11-20
2912,45,The food was amazing at the restaurant!,2024-10-11 03:26:00,-0.7,Twitter,Riya,Unknown,2025-09-15
2913,16,Enjoyed a relaxing evening.,2025-12-13 20:03:00,-0.3,Twitter,Akash,Unknown,2024-11-05
2914,7,Had a peaceful day.,2024-09-09 19:00:00,0.1,Diff_source,Sunil,Unknown,2024-06-15
2915,16,Excited for the next adventure!,2025-10-02 13:21:00,0.7,Instagram,Akash,Unknown,2024-11-05
2916,23,Had a peaceful day.,2025-10-16 07:51:00,0.3,Facebook,Isha,Delhi,2025-02-05
2917,19,Had an awesome workout!,2024-12-13 04:36:00,-0.2,Instagram,Kavita,Unknown,2024-12-20
2918,18,Can't wait for the holidays!,2025-06-04 00:30:00,0.6,Facebook,Sanjay,Delhi,2024-12-05
2919,27,Had a great day with family!,2025-10-09 08:01:00,-0.7,Instagram,Anonymous_user,Hyderabad,2025-03-15
2920,16,The commute was exhausting today.,2024-06-18 22:37:00,0.5,Twitter,Akash,Unknown,2024-11-05
2921,9,Looking forward to the weekend.,2025-01-04 05:02:00,-1.0,Twitter,Anonymous_user,Unknown,2024-07-20
2922,6,Feeling bored today.,2025-04-13 22:31:00,0.2,Instagram,Anonymous_user,Unknown,2024-06-01
2923,30,Can't wait for the holidays!,2025-10-06 15:41:00,-0.4,Twitter,Pooja,Mumbai,2025-04-15
2924,34,The new movie was decent.,2024-10-16 21:53:00,-0.2,Twitter,Anonymous_user,Unknown,2025-05-25
2925,16,Excited for the next adventure!,2025-03-17 19:29:00,-0.7,Facebook,Akash,Unknown,2024-11-05
2926,40,Excited about the new event!,2024-10-31 02:57:00,-0.0,Diff_source,Anonymous_user,Unknown,2025-07-25
2927,16,Excited for the next adventure!,2024-09-12 20:12:00,0.2,Instagram,Akash,Unknown,2024-11-05
2928,48,The new movie was decent.,2025-07-28 06:02:00,0.7,Diff_source,Siddharth,Delhi,2025-10-15
2929,18,Enjoyed a nice day by the beach.,2024-06-19 20:47:00,-0.9,Instagram,Sanjay,Delhi,2024-12-05
2930,20,Had a great day with family!,2024-07-25 17:26:00,0.8,Facebook,Anonymous_user,Mumbai,2025-01-05
2931,13,The weather is perfect today!,2024-08-19 08:16:00,-0.4,Instagram,Anonymous_user,Delhi,2024-09-20
2932,27,Had a great day with family!,2025-05-21 23:16:00,0.7,Facebook,Anonymous_user,Hyderabad,2025-03-15
2933,19,Excited about the new event!,2024-09-14 18:51:00,-0.7,Instagram,Kavita,Unknown,2024-12-20
2934,34,Traffic was terrible today.,2025-05-28 07:09:00,-0.5,Diff_source,Anonymous_user,Unknown,2025-05-25
2935,28,Not feeling well today.,2025-10-17 14:04:00,-0.5,Facebook,Anonymous_user,Unknown,2025-03-25
2936,17,Looking forward to the next trip!,2025-03-13 18:00:00,0.3,Facebook,Anonymous_user,Chennai,2024-11-20
2937,20,Feeling overwhelmed with work.,2025-01-17 11:58:00,-0.3,Diff_source,Anonymous_user,Mumbai,2025-01-05
2938,18,Feeling stressed about work.,2025-06-15 16:48:00,0.2,Diff_source,Sanjay,Delhi,2024-12-05
2939,4,Can't wait for the holidays!,2025-04-01 23:22:00,-1.0,Twitter,Sneha,Chennai,2024-04-22
2940,11,The food was amazing at the restaurant!,2025-07-05 04:54:00,-0.5,Instagram,Anonymous_user,Mumbai,2024-08-25
2941,19,The food was amazing at the restaurant!,2025-08-07 23:36:00,-0.2,Facebook,Kavita,Unknown,2024-12-20
2942,18,Feeling bored today.,2025-04-07 16:35:00,0.2,Diff_source,Sanjay,Delhi,2024-12-05
2943,45,The commute was exhausting today.,2025-03-31 11:25:00,0.9,Instagram,Riya,Unknown,2025-09-15
2944,25,Excited about the new event!,2024-09-08 02:08:00,-0.7,Diff_source,Aravind,Unknown,2025-02-25
2945,49,Feeling overwhelmed with work.,2025-02-12 22:46:00,0.9,Diff_source,Radhika,Chennai,2025-10-25
2946,36,The food was amazing at the restaurant!,2025-10-10 15:50:00,0.8,Twitter,Anonymous_user,Bangalore,2025-06-15
2947,32,Enjoyed a relaxing evening.,2025-05-27 08:49:00,-0.7,Diff_source,Snehal,Hyderabad,2025-05-05
2948,48,Feeling overwhelmed with work.,2024-07-19 05:30:00,0.6,Twitter,Siddharth,Delhi,2025-10-15
2949,6,Looking forward to the next trip!,2025-07-08 12:03:00,-0.5,Diff_source,Anonymous_user,Unknown,2024-06-01
2950,20,Looking forward to the next trip!,2025-07-23 16:11:00,-0.8,Instagram,Anonymous_user,Mumbai,2025-01-05
2951,4,Had an awesome workout!,2025-08-10 22:07:00,-0.5,Facebook,Sneha,Chennai,2024-04-22
2952,8,Feeling stressed about work.,2025-05-27 03:25:00,-0.3,Twitter,Anonymous_user,Unknown,2024-07-05
2953,3,Looking forward to the next trip!,2025-05-11 02:19:00,0.4,Twitter,Rahul,Unknown,2024-03-10
2954,3,Had an awesome workout!,2025-02-24 08:01:00,0.5,Facebook,Rahul,Unknown,2024-03-10
2955,42,Had a peaceful day.,2025-09-01 06:55:00,-0.6,Instagram,Anonymous_user,Unknown,2025-08-15
2956,44,The food was amazing at the restaurant!,2024-11-22 06:51:00,-0.7,Facebook,Jay,Chennai,2025-09-05
2957,22,The new movie was decent.,2025-07-20 08:41:00,-0.4,Twitter,Vikram,Unknown,2025-01-25
2958,47,Enjoyed a relaxing evening.,2024-11-26 01:02:00,-1.0,Facebook,Naina,Unknown,2025-10-05
2959,11,Not feeling well today.,2024-08-31 00:05:00,-0.8,Twitter,Anonymous_user,Mumbai,2024-08-25
2960,33,Had a peaceful day.,2025-07-27 06:09:00,-0.7,Instagram,Anonymous_user,Delhi,2025-05-15
2961,23,Had an awesome workout!,2025-05-26 03:36:00,-0.2,Twitter,Isha,Delhi,2025-02-05
2962,43,Feeling stressed about work.,2025-05-06 22:43:00,0.6,Twitter,Ira,Unknown,2025-08-25
2963,14,Looking forward to the weekend.,2024-08-20 00:35:00,-0.4,Facebook,Suresh,Unknown,2024-10-05
2964,21,Traffic was terrible today.,2025-05-21 04:45:00,0.2,Instagram,Neha,Unknown,2025-01-15
2965,6,Not feeling well today.,2024-08-26 07:26:00,0.6,Twitter,Anonymous_user,Unknown,2024-06-01
2966,31,Feeling bored today.,2025-02-05 08:22:00,-1.0,Diff_source,Anonymous_user,Bangalore,2025-04-25
2967,7,Excited about the new event!,2025-08-09 13:01:00,0.7,Facebook,Sunil,Unknown,2024-06-15
2968,43,Had a peaceful day.,2024-09-05 11:20:00,0.8,Twitter,Ira,Unknown,2025-08-25
2969,48,Traffic was terrible today.,2024-08-20 15:16:00,0.9,Facebook,Siddharth,Delhi,2025-10-15
2970,13,Can't wait for the holidays!,2024-11-21 01:11:00,-0.3,Twitter,Anonymous_user,Delhi,2024-09-20
2971,25,Excited for the next adventure!,2025-10-09 13:06:00,-0.0,Facebook,Aravind,Unknown,2025-02-25
2972,3,The commute was exhausting today.,2025-04-03 20:04:00,-0.7,Twitter,Rahul,Unknown,2024-03-10
2973,31,Feeling overwhelmed with work.,2025-04-07 05:35:00,-0.9,Instagram,Anonymous_user,Bangalore,2025-04-25
2974,7,The new movie was decent.,2025-02-15 06:13:00,-0.5,Instagram,Sunil,Unknown,2024-06-15
2975,44,Enjoyed a relaxing evening.,2025-12-24 14:03:00,0.8,Diff_source,Jay,Chennai,2025-09-05
2976,5,Looking forward to the weekend.,2025-04-03 12:22:00,-0.4,Twitter,Ravi,Hyderabad,2024-05-11
2977,48,Not feeling well today.,2025-08-30 15:42:00,0.0,Twitter,Siddharth,Delhi,2025-10-15
2978,4,Looking forward to the next trip!,2024-12-07 00:21:00,-0.4,Diff_source,Sneha,Chennai,2024-04-22
2979,38,Traffic was terrible today.,2024-09-16 07:26:00,0.7,Facebook,Anonymous_user,Delhi,2025-07-05
2980,29,Feeling stressed about work.,2025-02-01 00:39:00,-0.9,Diff_source,Karthik,Unknown,2025-04-05
2981,11,Looking forward to the next trip!,2025-03-17 21:22:00,-0.3,Facebook,Anonymous_user,Mumbai,2024-08-25
2982,14,Enjoyed a nice day by the beach.,2025-01-28 21:14:00,-0.0,Facebook,Suresh,Unknown,2024-10-05
2983,45,Excited for the next adventure!,2024-12-30 21:35:00,-0.1,Twitter,Riya,Unknown,2025-09-15
2984,46,Feeling overwhelmed with work.,2024-10-27 17:02:00,-0.1,Twitter,Anonymous_user,Unknown,2025-09-25
2985,12,The weather is perfect today!,2024-06-12 22:00:00,0.6,Twitter,Arjun,Unknown,2024-09-05
2986,24,Looking forward to the weekend.,2024-10-23 00:43:00,0.8,Instagram,Anonymous_user,Unknown,2025-02-15
2987,45,Looking forward to the next trip!,2025-10-08 08:40:00,0.8,Facebook,Riya,Unknown,2025-09-15
2988,35,The commute was exhausting today.,2025-08-09 07:27:00,0.1,Diff_source,Vishal,Unknown,2025-06-05
2989,44,Looking forward to the next trip!,2024-11-11 01:29:00,0.3,Twitter,Jay,Chennai,2025-09-05
2990,11,The food was amazing at the restaurant!,2025-07-14 10:17:00,0.8,Twitter,Anonymous_user,Mumbai,2024-08-25
2991,13,The commute was exhausting today.,2025-05-08 16:19:00,-0.7,Twitter,Anonymous_user,Delhi,2024-09-20
2992,2,The food was amazing at the restaurant!,2024-11-17 23:12:00,-0.6,Twitter,Anonymous_user,Bangalore,2024-02-05
2993,43,Enjoyed a relaxing evening.,2024-08-10 02:48:00,-0.4,Facebook,Ira,Unknown,2025-08-25
2994,27,Enjoyed a relaxing evening.,2025-09-05 22:15:00,-0.5,Twitter,Anonymous_user,Hyderabad,2025-03-15
2995,3,Can't wait for the holidays!,2025-01-17 20:16:00,-0.2,Instagram,Rahul,Unknown,2024-03-10
2996,28,Had a great day with family!,2024-09-07 13:43:00,-0.1,Twitter,Anonymous_user,Unknown,2025-03-25
2997,30,Had an awesome workout!,2025-07-06 12:18:00,-0.9,Facebook,Pooja,Mumbai,2025-04-15
2998,19,Excited about the new event!,2024-06-11 20:09:00,0.4,Twitter,Kavita,Unknown,2024-12-20
2999,15,Enjoyed a relaxing evening.,2024-10-12 20:18:00,-0.8,Facebook,Anonymous_user,Unknown,2024-10-20
3000,17,The commute was exhausting today.,2024-10-08 15:41:00,-0.1,Diff_source,Anonymous_user,Chennai,2024-11-20
3001,15,Enjoyed a relaxing evening.,2024-08-16 00:17:00,0.6,Twitter,Anonymous_user,Unknown,2024-10-20
3002,25,Feeling stressed about work.,2024-07-18 03:10:00,0.7,Diff_source,Aravind,Unknown,2025-02-25
3003,28,The weather is perfect today!,2025-10-03 06:29:00,-0.5,Diff_source,Anonymous_user,Unknown,2025-03-25
3004,12,The food was amazing at the restaurant!,2025-07-20 10:12:00,-0.8,Instagram,Arjun,Unknown,2024-09-05
3005,26,Looking forward to the next trip!,2025-02-05 16:50:00,-0.2,Diff_source,Divya,Unknown,2025-03-05
3006,38,Excited about the new event!,2024-12-31 23:09:00,0.5,Twitter,Anonymous_user,Delhi,2025-07-05
3007,14,The new movie was decent.,2025-03-22 05:08:00,0.3,Twitter,Suresh,Unknown,2024-10-05
3008,33,Had an awesome workout!,2025-12-10 05:39:00,0.3,Twitter,Anonymous_user,Delhi,2025-05-15
3009,2,Had a great day with family!,2025-07-13 22:57:00,0.8,Facebook,Anonymous_user,Bangalore,2024-02-05
3010,48,Excited for the next adventure!,2024-09-04 00:34:00,0.6,Twitter,Siddharth,Delhi,2025-10-15
3011,45,Looking forward to the next trip!,2025-01-08 15:02:00,0.5,Instagram,Riya,Unknown,2025-09-15
3012,36,Traffic was terrible today.,2025-08-12 06:48:00,-0.8,Diff_source,Anonymous_user,Bangalore,2025-06-15
3013,24,The commute was exhausting today.,2025-04-02 22:53:00,1.0,Diff_source,Anonymous_user,Unknown,2025-02-15
3014,38,Not feeling well today.,2024-06-28 10:48:00,0.2,Instagram,Anonymous_user,Delhi,2025-07-05
3015,29,Had a peaceful day.,2025-01-30 05:05:00,-0.1,Instagram,Karthik,Unknown,2025-04-05
3016,32,The new movie was decent.,2024-10-05 16:33:00,-0.4,Instagram,Snehal,Hyderabad,2025-05-05
3017,40,Had a great day with family!,2024-06-11 12:38:00,-0.6,Twitter,Anonymous_user,Unknown,2025-07-25
3018,29,Enjoyed a nice day by the beach.,2025-01-07 15:54:00,-0.4,Instagram,Karthik,Unknown,2025-04-05
3019,39,Looking forward to the next trip!,2025-11-07 21:53:00,0.7,Facebook,Anonymous_user,Unknown,2025-07-15
3020,24,The new movie was decent.,2025-05-31 08:03:00,-0.4,Diff_source,Anonymous_user,Unknown,2025-02-15
3021,25,Had an awesome workout!,2024-11-09 10:35:00,0.2,Twitter,Aravind,Unknown,2025-02-25
3022,48,Looking forward to the weekend.,2025-02-23 18:30:00,0.3,Facebook,Siddharth,Delhi,2025-10-15
3023,24,Looking forward to the weekend.,2025-02-04 20:10:00,-1.0,Facebook,Anonymous_user,Unknown,2025-02-15
3024,41,The weather is perfect today!,2024-10-02 15:45:00,0.8,Instagram,Abhinav,Bangalore,2025-08-05
3025,33,The commute was exhausting today.,2025-03-11 13:42:00,0.7,Facebook,Anonymous_user,Delhi,2025-05-15
3026,47,Had a peaceful day.,2025-04-15 14:52:00,0.7,Facebook,Naina,Unknown,2025-10-05
3027,5,Not feeling well today.,2024-08-02 04:42:00,0.7,Twitter,Ravi,Hyderabad,2024-05-11
3028,46,Had a peaceful day.,2025-03-13 17:09:00,0.6,Diff_source,Anonymous_user,Unknown,2025-09-25
3029,46,The new movie was decent.,2025-12-30 09:30:00,0.8,Instagram,Anonymous_user,Unknown,2025-09-25
3030,5,The new movie was decent.,2024-09-03 01:23:00,-0.1,Twitter,Ravi,Hyderabad,2024-05-11
3031,39,Had an awesome workout!,2025-09-09 10:41:00,-0.5,Twitter,Anonymous_user,Unknown,2025-07-15
3032,11,Feeling overwhelmed with work.,2024-12-20 12:43:00,0.6,Twitter,Anonymous_user,Mumbai,2024-08-25
3033,35,The new movie was decent.,2024-07-18 14:46:00,-0.6,Twitter,Vishal,Unknown,2025-06-05
3034,27,Looking forward to the weekend.,2025-07-31 16:54:00,-0.8,Facebook,Anonymous_user,Hyderabad,2025-03-15
3035,19,Had a peaceful day.,2025-03-21 12:43:00,0.0,Instagram,Kavita,Unknown,2024-12-20
3036,46,Enjoyed a relaxing evening.,2024-09-17 00:36:00,0.5,Twitter,Anonymous_user,Unknown,2025-09-25
3037,29,Had a peaceful day.,2024-10-17 06:20:00,0.8,Diff_source,Karthik,Unknown,2025-04-05
3038,23,"Had an okay day, nothing special.",2025-02-13 00:27:00,-0.1,Facebook,Isha,Delhi,2025-02-05
3039,24,Had a peaceful day.,2025-07-12 22:22:00,-0.7,Diff_source,Anonymous_user,Unknown,2025-02-15
3040,28,Can't wait for the holidays!,2025-01-15 21:33:00,-0.2,Diff_source,Anonymous_user,Unknown,2025-03-25
3041,14,The food was amazing at the restaurant!,2025-02-27 20:17:00,-0.9,Facebook,Suresh,Unknown,2024-10-05
3042,48,Excited for the next adventure!,2024-10-05 07:31:00,-0.5,Twitter,Siddharth,Delhi,2025-10-15
3043,42,Feeling bored today.,2025-12-20 20:52:00,-0.7,Instagram,Anonymous_user,Unknown,2025-08-15
3044,46,Looking forward to the next trip!,2024-10-06 05:37:00,0.2,Twitter,Anonymous_user,Unknown,2025-09-25
3045,7,Traffic was terrible today.,2025-07-03 20:40:00,0.3,Facebook,Sunil,Unknown,2024-06-15
3046,7,Feeling stressed about work.,2024-07-04 06:10:00,0.8,Twitter,Sunil,Unknown,2024-06-15
3047,29,Had a peaceful day.,2025-05-22 03:36:00,0.3,Instagram,Karthik,Unknown,2025-04-05
3048,10,"Had an okay day, nothing special.",2025-01-27 06:40:00,-0.4,Twitter,Anonymous_user,Unknown,2024-08-10
3049,1,Traffic was terrible today.,2024-06-29 14:05:00,1.0,Facebook,Anonymous_user,Unknown,2024-01-15
3050,12,Enjoyed a relaxing evening.,2025-07-08 07:19:00,-0.5,Instagram,Arjun,Unknown,2024-09-05
3051,5,Traffic was terrible today.,2025-07-10 14:57:00,0.1,Diff_source,Ravi,Hyderabad,2024-05-11
3052,2,The commute was exhausting today.,2024-06-16 05:33:00,0.5,Diff_source,Anonymous_user,Bangalore,2024-02-05
3053,15,Traffic was terrible today.,2024-07-26 21:55:00,0.0,Facebook,Anonymous_user,Unknown,2024-10-20
3054,12,Feeling bored today.,2024-08-10 01:57:00,0.4,Instagram,Arjun,Unknown,2024-09-05
3055,17,Traffic was terrible today.,2025-11-08 00:18:00,0.9,Diff_source,Anonymous_user,Chennai,2024-11-20
3056,31,The commute was exhausting today.,2025-06-30 05:52:00,-0.7,Twitter,Anonymous_user,Bangalore,2025-04-25
3057,13,The new movie was decent.,2025-05-08 12:21:00,-0.0,Facebook,Anonymous_user,Delhi,2024-09-20
3058,24,Enjoyed a relaxing evening.,2025-03-13 00:15:00,1.0,Facebook,Anonymous_user,Unknown,2025-02-15
3059,49,Not feeling well today.,2025-07-24 11:19:00,-0.2,Instagram,Radhika,Chennai,2025-10-25
3060,27,Had a peaceful day.,2025-08-30 11:16:00,0.4,Instagram,Anonymous_user,Hyderabad,2025-03-15
3061,13,Had a peaceful day.,2025-08-23 00:46:00,0.6,Instagram,Anonymous_user,Delhi,2024-09-20
3062,8,Had a great day with family!,2025-02-14 02:17:00,0.4,Facebook,Anonymous_user,Unknown,2024-07-05
3063,4,Had an awesome workout!,2024-11-17 20:28:00,-0.8,Facebook,Sneha,Chennai,2024-04-22
3064,44,Not feeling well today.,2025-10-15 21:08:00,0.8,Diff_source,Jay,Chennai,2025-09-05
3065,43,"Had an okay day, nothing special.",2025-09-22 06:26:00,0.9,Twitter,Ira,Unknown,2025-08-25
3066,50,Not feeling well today.,2025-03-24 15:16:00,-0.5,Twitter,Anonymous_user,Unknown,2025-11-05
3067,6,Had a peaceful day.,2025-09-06 05:49:00,0.9,Twitter,Anonymous_user,Unknown,2024-06-01
3068,21,Had an awesome workout!,2025-03-13 19:50:00,-0.6,Instagram,Neha,Unknown,2025-01-15
3069,24,The food was amazing at the restaurant!,2025-02-09 10:49:00,0.3,Diff_source,Anonymous_user,Unknown,2025-02-15
3070,31,The food was amazing at the restaurant!,2025-12-22 15:47:00,-0.8,Facebook,Anonymous_user,Bangalore,2025-04-25
3071,50,The food was amazing at the restaurant!,2025-10-05 07:06:00,0.7,Instagram,Anonymous_user,Unknown,2025-11-05
3072,30,Enjoyed a nice day by the beach.,2025-01-09 18:47:00,-0.6,Facebook,Pooja,Mumbai,2025-04-15
3073,27,Looking forward to the next trip!,2025-08-18 08:32:00,-0.4,Facebook,Anonymous_user,Hyderabad,2025-03-15
3074,33,Traffic was terrible today.,2025-03-18 16:44:00,-0.0,Twitter,Anonymous_user,Delhi,2025-05-15
3075,25,The food was amazing at the restaurant!,2024-08-12 00:39:00,0.2,Diff_source,Aravind,Unknown,2025-02-25
3076,24,Had a great day with family!,2024-07-11 04:09:00,-1.0,Twitter,Anonymous_user,Unknown,2025-02-15
3077,38,Had a peaceful day.,2024-10-14 20:50:00,0.1,Twitter,Anonymous_user,Delhi,2025-07-05
3078,6,Looking forward to the weekend.,2025-06-21 15:39:00,-0.8,Instagram,Anonymous_user,Unknown,2024-06-01
3079,23,Traffic was terrible today.,2025-02-17 06:36:00,-0.1,Instagram,Isha,Delhi,2025-02-05
3080,38,Traffic was terrible today.,2025-07-23 23:57:00,-0.6,Twitter,Anonymous_user,Delhi,2025-07-05
3081,34,Looking forward to the weekend.,2025-11-04 17:42:00,-0.9,Diff_source,Anonymous_user,Unknown,2025-05-25
3082,20,Had a great day with family!,2025-09-01 08:37:00,0.6,Diff_source,Anonymous_user,Mumbai,2025-01-05
3083,40,The weather is perfect today!,2025-10-10 15:44:00,0.8,Twitter,Anonymous_user,Unknown,2025-07-25
3084,16,Enjoyed a nice day by the beach.,2025-10-20 13:11:00,0.8,Instagram,Akash,Unknown,2024-11-05
3085,40,"Had an okay day, nothing special.",2025-08-29 21:11:00,0.6,Twitter,Anonymous_user,Unknown,2025-07-25
3086,27,Feeling stressed about work.,2024-09-17 09:03:00,0.6,Facebook,Anonymous_user,Hyderabad,2025-03-15
3087,46,Had a peaceful day.,2025-02-19 04:17:00,-0.7,Twitter,Anonymous_user,Unknown,2025-09-25
3088,47,Had a great day with family!,2024-06-20 14:00:00,-0.0,Facebook,Naina,Unknown,2025-10-05
3089,2,Excited about the new event!,2024-06-27 02:22:00,0.6,Twitter,Anonymous_user,Bangalore,2024-02-05
3090,38,Feeling overwhelmed with work.,2025-03-15 03:34:00,0.8,Diff_source,Anonymous_user,Delhi,2025-07-05
3091,14,Looking forward to the next trip!,2025-10-14 13:08:00,-0.7,Diff_source,Suresh,Unknown,2024-10-05
3092,8,Enjoyed a relaxing evening.,2024-11-01 05:58:00,-0.3,Facebook,Anonymous_user,Unknown,2024-07-05
3093,40,The weather is perfect today!,2024-07-25 14:12:00,-0.4,Twitter,Anonymous_user,Unknown,2025-07-25
3094,6,The food was amazing at the restaurant!,2024-09-28 03:11:00,0.1,Diff_source,Anonymous_user,Unknown,2024-06-01
3095,12,The food was amazing at the restaurant!,2025-12-18 05:50:00,0.8,Instagram,Arjun,Unknown,2024-09-05
3096,6,The commute was exhausting today.,2025-06-14 13:14:00,0.4,Diff_source,Anonymous_user,Unknown,2024-06-01
3097,43,Excited about the new event!,2025-11-13 06:37:00,0.8,Diff_source,Ira,Unknown,2025-08-25
3098,38,Can't wait for the holidays!,2025-02-12 18:31:00,0.6,Twitter,Anonymous_user,Delhi,2025-07-05
3099,6,Enjoyed a nice day by the beach.,2025-11-26 00:04:00,-0.3,Twitter,Anonymous_user,Unknown,2024-06-01
3100,18,Excited about the new event!,2024-12-20 07:03:00,-0.7,Twitter,Sanjay,Delhi,2024-12-05
3101,8,Had a peaceful day.,2024-08-28 02:52:00,-0.2,Facebook,Anonymous_user,Unknown,2024-07-05
3102,33,Had a peaceful day.,2025-08-21 23:45:00,-0.2,Twitter,Anonymous_user,Delhi,2025-05-15
3103,3,Had a great day with family!,2025-03-12 16:01:00,0.6,Instagram,Rahul,Unknown,2024-03-10
3104,34,Feeling overwhelmed with work.,2025-10-22 23:15:00,0.1,Diff_source,Anonymous_user,Unknown,2025-05-25
3105,28,Had a great day with family!,2025-05-13 17:53:00,0.8,Instagram,Anonymous_user,Unknown,2025-03-25
3106,20,Had an awesome workout!,2025-05-25 15:26:00,0.3,Instagram,Anonymous_user,Mumbai,2025-01-05
3107,9,Feeling bored today.,2024-09-21 20:17:00,0.6,Diff_source,Anonymous_user,Unknown,2024-07-20
3108,13,The commute was exhausting today.,2025-08-13 16:15:00,0.3,Twitter,Anonymous_user,Delhi,2024-09-20
3109,12,Looking forward to the next trip!,2024-12-05 03:07:00,0.3,Instagram,Arjun,Unknown,2024-09-05
3110,34,Feeling stressed about work.,2025-08-05 11:58:00,0.2,Instagram,Anonymous_user,Unknown,2025-05-25
3111,14,Excited for the next adventure!,2025-01-19 13:33:00,-0.9,Facebook,Suresh,Unknown,2024-10-05
3112,12,The food was amazing at the restaurant!,2024-11-10 07:02:00,0.1,Twitter,Arjun,Unknown,2024-09-05
3113,21,Had a great day with family!,2025-09-24 00:29:00,-0.2,Twitter,Neha,Unknown,2025-01-15
3114,29,Had an awesome workout!,2025-04-22 11:47:00,0.5,Instagram,Karthik,Unknown,2025-04-05
3115,9,Looking forward to the weekend.,2025-03-31 09:38:00,-0.1,Instagram,Anonymous_user,Unknown,2024-07-20
3116,44,The commute was exhausting today.,2024-08-06 02:49:00,0.6,Facebook,Jay,Chennai,2025-09-05
3117,9,Had an awesome workout!,2024-12-13 12:09:00,-0.3,Diff_source,Anonymous_user,Unknown,2024-07-20
3118,12,The weather is perfect today!,2025-01-29 15:48:00,-0.4,Diff_source,Arjun,Unknown,2024-09-05
3119,49,Not feeling well today.,2024-09-18 00:18:00,-0.5,Instagram,Radhika,Chennai,2025-10-25
3120,29,Feeling bored today.,2025-03-03 06:50:00,-0.4,Instagram,Karthik,Unknown,2025-04-05
3121,32,Feeling stressed about work.,2024-06-23 19:33:00,0.2,Instagram,Snehal,Hyderabad,2025-05-05
3122,43,The commute was exhausting today.,2025-11-28 20:56:00,-0.6,Twitter,Ira,Unknown,2025-08-25
3123,22,The weather is perfect today!,2025-01-20 15:13:00,-0.4,Instagram,Vikram,Unknown,2025-01-25
3124,13,Excited about the new event!,2024-07-26 22:43:00,-0.4,Twitter,Anonymous_user,Delhi,2024-09-20
3125,50,Had an awesome workout!,2025-10-14 08:56:00,-1.0,Diff_source,Anonymous_user,Unknown,2025-11-05
3126,42,Feeling stressed about work.,2024-12-28 23:20:00,0.4,Diff_source,Anonymous_user,Unknown,2025-08-15
3127,22,The weather is perfect today!,2025-12-18 04:25:00,0.0,Twitter,Vikram,Unknown,2025-01-25
3128,28,The commute was exhausting today.,2025-05-30 15:01:00,0.4,Facebook,Anonymous_user,Unknown,2025-03-25
3129,7,Can't wait for the holidays!,2025-04-21 03:14:00,-0.3,Instagram,Sunil,Unknown,2024-06-15
3130,18,Can't wait for the holidays!,2025-05-16 18:18:00,0.9,Diff_source,Sanjay,Delhi,2024-12-05
3131,31,The commute was exhausting today.,2025-09-12 14:28:00,0.5,Diff_source,Anonymous_user,Bangalore,2025-04-25
3132,34,The weather is perfect today!,2024-07-13 21:34:00,1.0,Instagram,Anonymous_user,Unknown,2025-05-25
3133,27,Traffic was terrible today.,2024-11-30 06:46:00,0.5,Instagram,Anonymous_user,Hyderabad,2025-03-15
